Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares,Industry,Source
Y,MKC,"McCormick & Company, Incorporated Common Stock",N, ,N,100.0,N,,MKC,MKC,N,Consumer Defensive,Yahoo Finance
Y,MNST,Monster Beverage Corporation - Common Stock,Q,Q,N,100.0,N,N,,MNST,N,Consumer Defensive,Yahoo Finance
Y,MO,"Altria Group, Inc.",N, ,N,100.0,N,,MO,MO,N,Consumer Defensive,Yahoo Finance
Y,MTEX,"Mannatech, Incorporated - Common Stock",Q,Q,N,100.0,N,N,,MTEX,N,Consumer Defensive,Yahoo Finance
Y,NAII,"Natural Alternatives International, Inc. - Common Stock",Q,G,N,100.0,N,N,,NAII,N,Consumer Defensive,Yahoo Finance
Y,NATR,"Nature's Sunshine Products, Inc. - Common Stock",Q,S,N,100.0,N,N,,NATR,N,Consumer Defensive,Yahoo Finance
Y,NGVC,"Natural Grocers by Vitamin Cottage, Inc. Common Stock",N, ,N,100.0,N,,NGVC,NGVC,N,Consumer Defensive,Yahoo Finance
Y,NOMD,Nomad Foods Limited Ordinary Shares,N, ,N,100.0,N,,NOMD,NOMD,N,Consumer Defensive,Yahoo Finance
Y,NUS,"Nu Skin Enterprises, Inc. Common Stock",N, ,N,100.0,N,,NUS,NUS,N,Consumer Defensive,Yahoo Finance
Y,NWL,Newell Brands Inc. - Common Stock,Q,Q,N,100.0,N,N,,NWL,N,Consumer Defensive,Yahoo Finance
Y,OLLI,"Ollie's Bargain Outlet Holdings, Inc. - Common Stock",Q,G,N,100.0,N,N,,OLLI,N,Consumer Defensive,Yahoo Finance
Y,PEP,"PepsiCo, Inc. - Common Stock",Q,Q,N,100.0,N,N,,PEP,N,Consumer Defensive,Yahoo Finance
Y,PFGC,Performance Food Group Company Common Stock,N, ,N,100.0,N,,PFGC,PFGC,N,Consumer Defensive,Yahoo Finance
Y,PG,Procter & Gamble Company (The) Common Stock,N, ,N,100.0,N,,PG,PG,N,Consumer Defensive,Yahoo Finance
Y,PM,Philip Morris International Inc Common Stock,N, ,N,100.0,N,,PM,PM,N,Consumer Defensive,Yahoo Finance
Y,POST,"Post Holdings, Inc. Common Stock",N, ,N,100.0,N,,POST,POST,N,Consumer Defensive,Yahoo Finance
Y,PPC,Pilgrim's Pride Corporation - Common Stock,Q,Q,N,100.0,N,N,,PPC,N,Consumer Defensive,Yahoo Finance
Y,PRDO,Perdoceo Education Corporation - Common Stock,Q,Q,N,100.0,N,N,,PRDO,N,Consumer Defensive,Yahoo Finance
Y,PSMT,"PriceSmart, Inc. - Common Stock",Q,Q,N,100.0,N,N,,PSMT,N,Consumer Defensive,Yahoo Finance
Y,REED,"Reeds, Inc. - Common Stock",Q,S,N,100.0,N,N,,REED,N,Consumer Defensive,Yahoo Finance
Y,RELV,"Reliv' International, Inc. - Common Stock",Q,S,N,100.0,N,N,,RELV,N,Consumer Defensive,Yahoo Finance
Y,RIBT,RiceBran Technologies - Common Stock,Q,S,N,100.0,N,N,,RIBT,N,Consumer Defensive,Yahoo Finance
