Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares,Industry,Source
Y,KOPN,Kopin Corporation - Common Stock,Q,Q,N,100.0,N,D,,KOPN,N,Technology,Yahoo Finance
Y,KOSS,Koss Corporation - Common Stock,Q,S,N,100.0,N,N,,KOSS,N,Technology,Yahoo Finance
Y,KTCC,Key Tronic Corporation - Common Stock,Q,G,N,100.0,N,N,,KTCC,N,Technology,Yahoo Finance
Y,LASR,"nLIGHT, Inc. - Common Stock",Q,Q,N,100.0,N,N,,LASR,N,Technology,Yahoo Finance
Y,LDOS,"Leidos Holdings, Inc. Common Stock",N, ,N,100.0,N,,LDOS,LDOS,N,Technology,Yahoo Finance
Y,LEDS,SemiLEDS Corporation - Common Stock,Q,S,N,100.0,N,D,,LEDS,N,Technology,Yahoo Finance
Y,LFUS,"Littelfuse, Inc. - Common Stock",Q,Q,N,100.0,N,N,,LFUS,N,Technology,Yahoo Finance
Y,LGL,"LGL Group, Inc. (The) Common Stock",A, ,N,100.0,N,,LGL,LGL,N,Technology,Yahoo Finance
Y,LITE,Lumentum Holdings Inc. - Common Stock,Q,Q,N,100.0,N,N,,LITE,N,Technology,Yahoo Finance
Y,LOGI,Logitech International S.A. - Registered Shares,Q,Q,N,100.0,N,N,,LOGI,N,Technology,Yahoo Finance
Y,LPL,"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES",N, ,N,100.0,N,,LPL,LPL,N,Technology,Yahoo Finance
Y,LPSN,"LivePerson, Inc. - Common Stock",Q,Q,N,100.0,N,N,,LPSN,N,Technology,Yahoo Finance
Y,LPTH,"LightPath Technologies, Inc. - Class A Common Stock",Q,S,N,100.0,N,N,,LPTH,N,Technology,Yahoo Finance
Y,LRCX,Lam Research Corporation - Common Stock,Q,Q,N,100.0,N,N,,LRCX,N,Technology,Yahoo Finance
Y,LSCC,Lattice Semiconductor Corporation - Common Stock,Q,Q,N,100.0,N,N,,LSCC,N,Technology,Yahoo Finance
Y,LTRX,"Lantronix, Inc. - Common Stock",Q,S,N,100.0,N,N,,LTRX,N,Technology,Yahoo Finance
Y,LUNA,Luna Innovations Incorporated - Common Stock,Q,S,N,100.0,N,N,,LUNA,N,Technology,Yahoo Finance
Y,LYFT,"Lyft, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,LYFT,N,Technology,Yahoo Finance
Y,LYTS,LSI Industries Inc. - Common Stock,Q,Q,N,100.0,N,N,,LYTS,N,Technology,Yahoo Finance
Y,MANH,"Manhattan Associates, Inc. - Common Stock",Q,Q,N,100.0,N,N,,MANH,N,Technology,Yahoo Finance
Y,MARK,"Remark Holdings, Inc. - Common Stock",Q,S,N,100.0,N,D,,MARK,N,Technology,Yahoo Finance
Y,MCHP,Microchip Technology Incorporated - Common Stock,Q,Q,N,100.0,N,N,,MCHP,N,Technology,Yahoo Finance
Y,MDB,"MongoDB, Inc. - Class A Common Stock",Q,G,N,100.0,N,N,,MDB,N,Technology,Yahoo Finance
Y,MEI,"Methode Electronics, Inc. Common Stock",N, ,N,100.0,N,,MEI,MEI,N,Technology,Yahoo Finance
Y,MFH,JMU Limited - American Depositary Shares,Q,S,N,100.0,N,D,,MFH,N,Technology,Yahoo Finance
Y,MGIC,Magic Software Enterprises Ltd. - Ordinary Shares,Q,Q,N,100.0,N,N,,MGIC,N,Technology,Yahoo Finance
Y,MIND,"Mitcham Industries, Inc. - Common Stock",Q,Q,N,100.0,N,N,,MIND,N,Technology,Yahoo Finance
Y,MITK,"Mitek Systems, Inc. - Common Stock",Q,S,N,100.0,N,N,,MITK,N,Technology,Yahoo Finance
Y,MKSI,"MKS Instruments, Inc. - Common Stock",Q,Q,N,100.0,N,N,,MKSI,N,Technology,Yahoo Finance
Y,MLAB,"Mesa Laboratories, Inc. - Common Stock",Q,Q,N,100.0,N,N,,MLAB,N,Technology,Yahoo Finance
Y,MNDO,MIND C.T.I. Ltd. - Ordinary Shares,Q,G,N,100.0,N,N,,MNDO,N,Technology,Yahoo Finance
Y,MOGO,Mogo Inc. - Common Shares,Q,S,N,100.0,N,N,,MOGO,N,Technology,Yahoo Finance
Y,MPWR,"Monolithic Power Systems, Inc. - Common Stock",Q,Q,N,100.0,N,N,,MPWR,N,Technology,Yahoo Finance
Y,MRAM,"Everspin Technologies, Inc. - Common Stock",Q,G,N,100.0,N,N,,MRAM,N,Technology,Yahoo Finance
Y,MRVL,Marvell Technology Group Ltd. - Common Stock,Q,Q,N,100.0,N,N,,MRVL,N,Technology,Yahoo Finance
Y,MSFT,Microsoft Corporation - Common Stock,Q,Q,N,100.0,N,N,,MSFT,N,Technology,Yahoo Finance
Y,MSI,"Motorola Solutions, Inc. Common Stock",N, ,N,100.0,N,,MSI,MSI,N,Technology,Yahoo Finance
Y,MSN,Emerson Radio Corporation Common Stock,A, ,N,100.0,N,,MSN,MSN,N,Technology,Yahoo Finance
Y,MSTR,MicroStrategy Incorporated - Class A Common Stock,Q,Q,N,100.0,N,N,,MSTR,N,Technology,Yahoo Finance
Y,MTC,"MMTec, Inc. - Common Shares",Q,S,N,100.0,N,N,,MTC,N,Technology,Yahoo Finance
Y,MTLS,Materialise NV - American Depositary Shares,Q,Q,N,100.0,N,N,,MTLS,N,Technology,Yahoo Finance
Y,MTSI,"MACOM Technology Solutions Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,N,,MTSI,N,Technology,Yahoo Finance
Y,MU,"Micron Technology, Inc. - Common Stock",Q,Q,N,100.0,N,N,,MU,N,Technology,Yahoo Finance
Y,MVIS,"MicroVision, Inc. - Common Stock",Q,G,N,100.0,N,D,,MVIS,N,Technology,Yahoo Finance
Y,MX,"MagnaChip Semiconductor Corporation Depositary Shares, each representing one share of common stock",N, ,N,100.0,N,,MX,MX,N,Technology,Yahoo Finance
Y,MXL,"MaxLinear, Inc. Common Stock",N, ,N,100.0,N,,MXL,MXL,N,Technology,Yahoo Finance
Y,MYSZ,"My Size, Inc. - Common Stock",Q,S,N,100.0,N,D,,MYSZ,N,Technology,Yahoo Finance
Y,NEON,Neonode Inc. - Common Stock,Q,S,N,100.0,N,N,,NEON,N,Technology,Yahoo Finance
Y,NET,"Cloudflare, Inc. Class A Common Stock",N, ,N,100.0,N,,NET,NET,N,Technology,Yahoo Finance
Y,NICE,NICE Ltd - American Depositary Shares each representing one Ordinary Share,Q,Q,N,100.0,N,N,,NICE,N,Technology,Yahoo Finance
Y,NNDM,Nano Dimension Ltd. - American Depositary Shares,Q,S,N,100.0,N,N,,NNDM,N,Technology,Yahoo Finance
Y,NOK,Nokia Corporation Sponsored American Depositary Shares,N, ,N,100.0,N,,NOK,NOK,N,Technology,Yahoo Finance
Y,NOVT,Novanta Inc. - Common Shares,Q,Q,N,100.0,N,N,,NOVT,N,Technology,Yahoo Finance
Y,NOW,"ServiceNow, Inc. Common Stock",N, ,N,100.0,N,,NOW,NOW,N,Technology,Yahoo Finance
Y,NSIT,"Insight Enterprises, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NSIT,N,Technology,Yahoo Finance
Y,NTAP,"NetApp, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NTAP,N,Technology,Yahoo Finance
Y,NTCT,"NetScout Systems, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NTCT,N,Technology,Yahoo Finance
Y,NTGR,"NETGEAR, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NTGR,N,Technology,Yahoo Finance
Y,NTNX,"Nutanix, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,NTNX,N,Technology,Yahoo Finance
Y,NTWK,NETSOL Technologies Inc. - Common Stock,Q,S,N,100.0,N,N,,NTWK,N,Technology,Yahoo Finance
Y,NVDA,NVIDIA Corporation - Common Stock,Q,Q,N,100.0,N,N,,NVDA,N,Technology,Yahoo Finance
Y,NVEC,NVE Corporation - Common Stock,Q,S,N,100.0,N,N,,NVEC,N,Technology,Yahoo Finance
Y,NVMI,Nova Measuring Instruments Ltd. - Ordinary Shares,Q,Q,N,100.0,N,N,,NVMI,N,Technology,Yahoo Finance
Y,NXPI,NXP Semiconductors N.V. - Common Stock,Q,Q,N,100.0,N,N,,NXPI,N,Technology,Yahoo Finance
Y,OBLG,Oblong Inc. Common Stock,A, ,N,100.0,N,,OBLG,OBLG,N,Technology,Yahoo Finance
Y,OCC,Optical Cable Corporation - Common Stock,Q,G,N,100.0,N,N,,OCC,N,Technology,Yahoo Finance
Y,OCFT,"OneConnect Financial Technology Co., Ltd. American Depositary Shares, each representing three ordinary shares",N, ,N,100.0,N,,OCFT,OCFT,N,Technology,Yahoo Finance
Y,OKTA,"Okta, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,OKTA,N,Technology,Yahoo Finance
Y,OLED,Universal Display Corporation - Common Stock,Q,Q,N,100.0,N,N,,OLED,N,Technology,Yahoo Finance
Y,ON,ON Semiconductor Corporation - Common Stock,Q,Q,N,100.0,N,N,,ON,N,Technology,Yahoo Finance
Y,ONTO,Onto Innovation Inc. Common Stock,N, ,N,100.0,N,,ONTO,ONTO,N,Technology,Yahoo Finance
Y,OOMA,"Ooma, Inc. Common Stock",N, ,N,100.0,N,,OOMA,OOMA,N,Technology,Yahoo Finance
Y,ORCL,Oracle Corporation Common Stock,N, ,N,100.0,N,,ORCL,ORCL,N,Technology,Yahoo Finance
Y,OSIS,"OSI Systems, Inc. - Common Stock",Q,Q,N,100.0,N,N,,OSIS,N,Technology,Yahoo Finance
Y,OSPN,OneSpan Inc. - Common Stock,Q,S,N,100.0,N,N,,OSPN,N,Technology,Yahoo Finance
Y,OSS,"One Stop Systems, Inc. - Common Stock",Q,S,N,100.0,N,D,,OSS,N,Technology,Yahoo Finance
Y,OTEX,Open Text Corporation - Common Shares,Q,Q,N,100.0,N,N,,OTEX,N,Technology,Yahoo Finance
Y,PAGS,PagSeguro Digital Ltd. Class A Common Shares,N, ,N,100.0,N,,PAGS,PAGS,N,Technology,Yahoo Finance
Y,PANW,"Palo Alto Networks, Inc. Common Stock",N, ,N,100.0,N,,PANW,PANW,N,Technology,Yahoo Finance
Y,PAR,PAR Technology Corporation Common Stock,N, ,N,100.0,N,,PAR,PAR,N,Technology,Yahoo Finance
Y,PAYC,"Paycom Software, Inc. Common Stock",N, ,N,100.0,N,,PAYC,PAYC,N,Technology,Yahoo Finance
Y,PAYS,"Paysign, Inc. - Common Stock",Q,S,N,100.0,N,N,,PAYS,N,Technology,Yahoo Finance
Y,PAYX,"Paychex, Inc. - Common Stock",Q,Q,N,100.0,N,N,,PAYX,N,Technology,Yahoo Finance
Y,PCTY,Paylocity Holding Corporation - Common Stock,Q,Q,N,100.0,N,N,,PCTY,N,Technology,Yahoo Finance
Y,PD,"PagerDuty, Inc. Common Stock",N, ,N,100.0,N,,PD,PD,N,Technology,Yahoo Finance
Y,PDFS,"PDF Solutions, Inc. - Common Stock",Q,Q,N,100.0,N,N,,PDFS,N,Technology,Yahoo Finance
Y,PEGA,Pegasystems Inc. - Common Stock,Q,Q,N,100.0,N,N,,PEGA,N,Technology,Yahoo Finance
Y,PHUN,"Phunware, Inc. - Common Stock",Q,S,N,100.0,N,N,,PHUN,N,Technology,Yahoo Finance
Y,PI,"Impinj, Inc. - Common Stock",Q,Q,N,100.0,N,N,,PI,N,Technology,Yahoo Finance
Y,PLAB,"Photronics, Inc. - Common Stock",Q,Q,N,100.0,N,D,,PLAB,N,Technology,Yahoo Finance
Y,PLUS,ePlus inc. - Common Stock,Q,Q,N,100.0,N,N,,PLUS,N,Technology,Yahoo Finance
Y,PLXS,Plexus Corp. - Common Stock,Q,Q,N,100.0,N,N,,PLXS,N,Technology,Yahoo Finance
Y,POWI,"Power Integrations, Inc. - Common Stock",Q,Q,N,100.0,N,N,,POWI,N,Technology,Yahoo Finance
Y,PRGS,Progress Software Corporation - Common Stock,Q,Q,N,100.0,N,N,,PRGS,N,Technology,Yahoo Finance
Y,PRO,"PROS Holdings, Inc. Common Stock",N, ,N,100.0,N,,PRO,PRO,N,Technology,Yahoo Finance
Y,PRTH,"Priority Technology Holdings, Inc. - Common Stock",Q,S,N,100.0,N,N,,PRTH,N,Technology,Yahoo Finance
Y,PSN,Parsons Corporation Common Stock,N, ,N,100.0,N,,PSN,PSN,N,Technology,Yahoo Finance
Y,PSTG,"Pure Storage, Inc. Class A Common Stock",N, ,N,100.0,N,,PSTG,PSTG,N,Technology,Yahoo Finance
Y,PTC,PTC Inc. - Common Stock,Q,Q,N,100.0,N,N,,PTC,N,Technology,Yahoo Finance
Y,PXLW,"Pixelworks, Inc. - Common Stock",Q,G,N,100.0,N,N,,PXLW,N,Technology,Yahoo Finance
Y,QCOM,QUALCOMM Incorporated - Common Stock,Q,Q,N,100.0,N,N,,QCOM,N,Technology,Yahoo Finance
Y,QLYS,"Qualys, Inc. - Common Stock",Q,Q,N,100.0,N,N,,QLYS,N,Technology,Yahoo Finance
Y,QMCO,Quantum Corporation - Common Stock,Q,G,N,100.0,N,N,,QMCO,N,Technology,Yahoo Finance
Y,QRVO,"Qorvo, Inc. - Common Stock",Q,Q,N,100.0,N,N,,QRVO,N,Technology,Yahoo Finance
Y,QTWO,"Q2 Holdings, Inc. Common Stock",N, ,N,100.0,N,,QTWO,QTWO,N,Technology,Yahoo Finance
Y,QUIK,QuickLogic Corporation - Common Stock,Q,S,N,100.0,N,N,,QUIK,N,Technology,Yahoo Finance
Y,RAMP,"LiveRamp Holdings, Inc. Common Stock",N, ,N,100.0,N,,RAMP,RAMP,N,Technology,Yahoo Finance
Y,RBBN,Ribbon Communications Inc.  - Common Stock,Q,Q,N,100.0,N,N,,RBBN,N,Technology,Yahoo Finance
Y,RBCN,"Rubicon Technology, Inc. - Common Stock",Q,S,N,100.0,N,N,,RBCN,N,Technology,Yahoo Finance
Y,RDVT,"Red Violet, Inc. - Common Stock ",Q,S,N,100.0,N,N,,RDVT,N,Technology,Yahoo Finance
Y,RDWR,Radware Ltd. - Ordinary Shares,Q,Q,N,100.0,N,N,,RDWR,N,Technology,Yahoo Finance
Y,REFR,Research Frontiers Incorporated - Common Stock,Q,S,N,100.0,N,N,,REFR,N,Technology,Yahoo Finance
Y,REKR,"Rekor Systems, Inc. - Common Stock",Q,S,N,100.0,N,N,,REKR,N,Technology,Yahoo Finance
Y,RELL,"Richardson Electronics, Ltd. - Common Stock",Q,Q,N,100.0,N,N,,RELL,N,Technology,Yahoo Finance
Y,RMBS,"Rambus, Inc. - Common Stock",Q,Q,N,100.0,N,N,,RMBS,N,Technology,Yahoo Finance
Y,RMNI,"Rimini Street, Inc. - Common Stock",Q,G,N,100.0,N,N,,RMNI,N,Technology,Yahoo Finance
Y,RNG,"Ringcentral, Inc. Class A Common Stock",N, ,N,100.0,N,,RNG,RNG,N,Technology,Yahoo Finance
Y,ROG,Rogers Corporation Common Stock,N, ,N,100.0,N,,ROG,ROG,N,Technology,Yahoo Finance
Y,ROP,"Roper Technologies, Inc. Common Stock",N, ,N,100.0,N,,ROP,ROP,N,Technology,Yahoo Finance
Y,RPAY,Repay Holdings Corporation - Class A Common Stock,Q,S,N,100.0,N,N,,RPAY,N,Technology,Yahoo Finance
Y,RPD,"Rapid7, Inc. - Common Stock",Q,G,N,100.0,N,N,,RPD,N,Technology,Yahoo Finance
Y,RSSS,"Research Solutions, Inc - Common Stock",Q,S,N,100.0,N,N,,RSSS,N,Technology,Yahoo Finance
Y,RUN,Sunrun Inc. - Common Stock,Q,Q,N,100.0,N,N,,RUN,N,Technology,Yahoo Finance
Y,SABR,Sabre Corporation - Common Stock,Q,Q,N,100.0,N,N,,SABR,N,Technology,Yahoo Finance
Y,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock,N, ,N,100.0,N,,SAIC,SAIC,N,Technology,Yahoo Finance
Y,SAIL,"SailPoint Technologies Holdings, Inc. Common Stock",N, ,N,100.0,N,,SAIL,SAIL,N,Technology,Yahoo Finance
Y,SANM,Sanmina Corporation - Common Stock,Q,Q,N,100.0,N,N,,SANM,N,Technology,Yahoo Finance
Y,SAP,SAP  SE ADS,N, ,N,100.0,N,,SAP,SAP,N,Technology,Yahoo Finance
Y,SCKT,"Socket Mobile, Inc. - Common Stock",Q,S,N,100.0,N,N,,SCKT,N,Technology,Yahoo Finance
Y,SCSC,"ScanSource, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SCSC,N,Technology,Yahoo Finance
Y,SEAC,"SeaChange International, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SEAC,N,Technology,Yahoo Finance
Y,SEDG,"SolarEdge Technologies, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SEDG,N,Technology,Yahoo Finance
Y,SHOP,Shopify Inc. Class A Subordinate Voting Shares,N, ,N,100.0,N,,SHOP,SHOP,N,Technology,Yahoo Finance
Y,SILC,Silicom Ltd - Ordinary Shares,Q,Q,N,100.0,N,N,,SILC,N,Technology,Yahoo Finance
Y,SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",Q,Q,N,100.0,N,N,,SIMO,N,Technology,Yahoo Finance
Y,SITM,SiTime Corporation - Common Stock,Q,G,N,100.0,N,N,,SITM,N,Technology,Yahoo Finance
Y,SLAB,"Silicon Laboratories, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SLAB,N,Technology,Yahoo Finance
Y,SMCI,"Super Micro Computer, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SMCI,N,Technology,Yahoo Finance
Y,SMIT,"Schmitt Industries, Inc. - Common Stock",Q,S,N,100.0,N,N,,SMIT,N,Technology,Yahoo Finance
Y,SMRT,"Stein Mart, Inc. - Common Stock",Q,S,N,100.0,N,D,,SMRT,N,Technology,Yahoo Finance
Y,SMSI,"Smith Micro Software, Inc. - Common Stock",Q,S,N,100.0,N,N,,SMSI,N,Technology,Yahoo Finance
Y,SMTC,Semtech Corporation - Common Stock,Q,Q,N,100.0,N,N,,SMTC,N,Technology,Yahoo Finance
Y,SNCR,"Synchronoss Technologies, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SNCR,N,Technology,Yahoo Finance
Y,SNPS,"Synopsys, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SNPS,N,Technology,Yahoo Finance
Y,SNX,Synnex Corporation Common Stock,N, ,N,100.0,N,,SNX,SNX,N,Technology,Yahoo Finance
Y,SOL,Renesola Ltd. American Depsitary Shares (Each representing 10 shares),N, ,N,100.0,N,,SOL,SOL,N,Technology,Yahoo Finance
Y,SONM,"Sonim Technologies, Inc. - Common Stock",Q,G,N,100.0,N,N,,SONM,N,Technology,Yahoo Finance
Y,SONO,"Sonos, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SONO,N,Technology,Yahoo Finance
Y,SPNS,Sapiens International Corporation N.V. - Common Shares,Q,S,N,100.0,N,N,,SPNS,N,Technology,Yahoo Finance
Y,SPSC,"SPS Commerce, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SPSC,N,Technology,Yahoo Finance
Y,SPT,"Sprout Social, Inc - Class A Common Stock",Q,S,N,100.0,N,N,,SPT,N,Technology,Yahoo Finance
Y,SPWR,SunPower Corporation - Common Stock,Q,Q,N,100.0,N,N,,SPWR,N,Technology,Yahoo Finance
Y,SQNS,Sequans Communications S.A. American Depositary Shares,N, ,N,100.0,N,,SQNS,SQNS,N,Technology,Yahoo Finance
Y,SRAX,"SRAX, Inc. - Class A Common Stock",Q,S,N,100.0,N,N,,SRAX,N,Technology,Yahoo Finance
Y,SSNC,"SS&C Technologies Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SSNC,N,Technology,Yahoo Finance
Y,SSTI,"ShotSpotter, Inc. - Common Stock",Q,S,N,100.0,N,N,,SSTI,N,Technology,Yahoo Finance
Y,SSYS,"Stratasys, Ltd. - Common Stock",Q,Q,N,100.0,N,N,,SSYS,N,Technology,Yahoo Finance
Y,ST,Sensata Technologies Holding plc Ordinary Shares,N, ,N,100.0,N,,ST,ST,N,Technology,Yahoo Finance
Y,STM,STMicroelectronics N.V. Common Stock,N, ,N,100.0,N,,STM,STM,N,Technology,Yahoo Finance
Y,STNE,StoneCo Ltd. - Class A Common Share,Q,Q,N,100.0,N,N,,STNE,N,Technology,Yahoo Finance
Y,STX,Seagate Technology PLC - Ordinary Shares (Ireland),Q,Q,N,100.0,N,N,,STX,N,Technology,Yahoo Finance
Y,SWKS,"Skyworks Solutions, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SWKS,N,Technology,Yahoo Finance
Y,SYNA,Synaptics Incorporated - Common Stock,Q,Q,N,100.0,N,N,,SYNA,N,Technology,Yahoo Finance
Y,TACT,TransAct Technologies Incorporated - Common Stock,Q,G,N,100.0,N,N,,TACT,N,Technology,Yahoo Finance
Y,TAIT,Taitron Components Incorporated - Class A Common Stock,Q,S,N,100.0,N,N,,TAIT,N,Technology,Yahoo Finance
Y,TAOP,Taoping Inc. - Ordinary Shares,Q,S,N,100.0,N,D,,TAOP,N,Technology,Yahoo Finance
Y,TCCO,Technical Communications Corporation - Common Stock,Q,S,N,100.0,N,N,,TCCO,N,Technology,Yahoo Finance
Y,TCX,Tucows Inc. - Common Stock,Q,S,N,100.0,N,N,,TCX,N,Technology,Yahoo Finance
Y,TDC,Teradata Corporation Common Stock,N, ,N,100.0,N,,TDC,TDC,N,Technology,Yahoo Finance
Y,TDY,Teledyne Technologies Incorporated Common Stock,N, ,N,100.0,N,,TDY,TDY,N,Technology,Yahoo Finance
Y,TEAM,Atlassian Corporation Plc - Class A Ordinary Shares,Q,Q,N,100.0,N,N,,TEAM,N,Technology,Yahoo Finance
Y,TEL,TE Connectivity Ltd. New Switzerland Registered Shares,N, ,N,100.0,N,,TEL,TEL,N,Technology,Yahoo Finance
Y,TENB,"Tenable Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TENB,N,Technology,Yahoo Finance
Y,TER,"Teradyne, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TER,N,Technology,Yahoo Finance
Y,TRMB,Trimble Inc. - Common Stock,Q,Q,N,100.0,N,N,,TRMB,N,Technology,Yahoo Finance
Y,TRT,Trio-Tech International Common Stock,A, ,N,100.0,N,,TRT,TRT,N,Technology,Yahoo Finance
Y,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,Q,Q,N,100.0,N,N,,TSEM,N,Technology,Yahoo Finance
Y,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,N, ,N,100.0,N,,TSM,TSM,N,Technology,Yahoo Finance
Y,TTEC,"TTEC Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TTEC,N,Technology,Yahoo Finance
Y,TTGT,"TechTarget, Inc. - Common Stock",Q,G,N,100.0,N,N,,TTGT,N,Technology,Yahoo Finance
Y,TTMI,"TTM Technologies, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TTMI,N,Technology,Yahoo Finance
Y,TWLO,Twilio Inc. Class A Common Stock,N, ,N,100.0,N,,TWLO,TWLO,N,Technology,Yahoo Finance
Y,TXN,Texas Instruments Incorporated - Common Stock,Q,Q,N,100.0,N,N,,TXN,N,Technology,Yahoo Finance
Y,TYL,"Tyler Technologies, Inc. Common Stock",N, ,N,100.0,N,,TYL,TYL,N,Technology,Yahoo Finance
Y,UAVS,"AgEagle Aerial Systems, Inc. Common Stock",A, ,N,100.0,N,,UAVS,UAVS,N,Technology,Yahoo Finance
Y,UBER,"Uber Technologies, Inc. Common Stock",N, ,N,100.0,N,,UBER,UBER,N,Technology,Yahoo Finance
Y,UCTT,"Ultra Clean Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,N,,UCTT,N,Technology,Yahoo Finance
Y,UEIC,Universal Electronics Inc. - Common Stock,Q,Q,N,100.0,N,N,,UEIC,N,Technology,Yahoo Finance
Y,UI,Ubiquiti Inc. Common Stock,N, ,N,100.0,N,,UI,UI,N,Technology,Yahoo Finance
Y,UIS,Unisys Corporation New Common Stock,N, ,N,100.0,N,,UIS,UIS,N,Technology,Yahoo Finance
Y,UMC,United Microelectronics Corporation (NEW) Common Stock,N, ,N,100.0,N,,UMC,UMC,N,Technology,Yahoo Finance
Y,UPLD,"Upland Software, Inc. - Common Stock",Q,G,N,100.0,N,N,,UPLD,N,Technology,Yahoo Finance
Y,USIO,"Usio, Inc. - Common Stock",Q,S,N,100.0,N,N,,USIO,N,Technology,Yahoo Finance
Y,UTSI,UTStarcom Holdings Corp - Ordinary Shares,Q,Q,N,100.0,N,N,,UTSI,N,Technology,Yahoo Finance
Y,VECO,Veeco Instruments Inc. - Common Stock,Q,Q,N,100.0,N,N,,VECO,N,Technology,Yahoo Finance
Y,VERI,"Veritone, Inc. - Common Stock",Q,G,N,100.0,N,N,,VERI,N,Technology,Yahoo Finance
Y,VHC,VirnetX Holding Corp Common Stock,A, ,N,100.0,N,,VHC,VHC,N,Technology,Yahoo Finance
Y,VIAV,Viavi Solutions Inc. - Common Stock,Q,Q,N,100.0,N,N,,VIAV,N,Technology,Yahoo Finance
Y,VICR,Vicor Corporation - Common Stock,Q,Q,N,100.0,N,N,,VICR,N,Technology,Yahoo Finance
Y,VISL,"Vislink Technologies, Inc. - Common Stock",Q,S,N,100.0,N,D,,VISL,N,Technology,Yahoo Finance
Y,VNET,"21Vianet Group, Inc. - American Depositary Shares",Q,Q,N,100.0,N,N,,VNET,N,Technology,Yahoo Finance
Y,VPG,"Vishay Precision Group, Inc. Common Stock",N, ,N,100.0,N,,VPG,VPG,N,Technology,Yahoo Finance
Y,VRNS,"Varonis Systems, Inc. - Common Stock",Q,Q,N,100.0,N,N,,VRNS,N,Technology,Yahoo Finance
Y,VRNT,Verint Systems Inc. - Common Stock,Q,Q,N,100.0,N,N,,VRNT,N,Technology,Yahoo Finance
Y,VRRM,Verra Mobility Corporation - Class A Common Stock,Q,S,N,100.0,N,N,,VRRM,N,Technology,Yahoo Finance
Y,VRSN,"VeriSign, Inc. - Common Stock",Q,Q,N,100.0,N,N,,VRSN,N,Technology,Yahoo Finance
Y,VSAT,"ViaSat, Inc. - Common Stock",Q,Q,N,100.0,N,N,,VSAT,N,Technology,Yahoo Finance
Y,VSH,"Vishay Intertechnology, Inc. Common Stock",N, ,N,100.0,N,,VSH,VSH,N,Technology,Yahoo Finance
Y,VTSI,"VirTra, Inc. - Common Stock",Q,S,N,100.0,N,N,,VTSI,N,Technology,Yahoo Finance
Y,VUZI,Vuzix Corporation - Common Stock,Q,S,N,100.0,N,N,,VUZI,N,Technology,Yahoo Finance
Y,VVPR,VivoPower International PLC - Ordinary Shares,Q,S,N,100.0,N,N,,VVPR,N,Technology,Yahoo Finance
Y,WATT,Energous Corporation - Common Stock,Q,S,N,100.0,N,N,,WATT,N,Technology,Yahoo Finance
Y,WDAY,"Workday, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,WDAY,N,Technology,Yahoo Finance
Y,WDC,Western Digital Corporation - Common Stock,Q,Q,N,100.0,N,N,,WDC,N,Technology,Yahoo Finance
Y,WEX,WEX Inc. common stock,N, ,N,100.0,N,,WEX,WEX,N,Technology,Yahoo Finance
Y,WIT,Wipro Limited Common Stock,N, ,N,100.0,N,,WIT,WIT,N,Technology,Yahoo Finance
Y,WIX,Wix.com Ltd. - Ordinary Shares,Q,Q,N,100.0,N,N,,WIX,N,Technology,Yahoo Finance
Y,WK,Workiva Inc. Class A Common Stock,N, ,N,100.0,N,,WK,WK,N,Technology,Yahoo Finance
Y,WKEY,WISeKey International Holding AG - American Depositary Shares,Q,G,N,100.0,N,N,,WKEY,N,Technology,Yahoo Finance
Y,WNS,WNS (Holdings) Limited Sponsored ADR (Jersey),N, ,N,100.0,N,,WNS,WNS,N,Technology,Yahoo Finance
