Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares,Industry,Source
Y,HGV,Hilton Grand Vacations Inc. Common Stock ,N, ,N,100.0,N,,HGV,HGV,N,Consumer Cyclical,Yahoo Finance
Y,HLT,Hilton Worldwide Holdings Inc. Common Stock ,N, ,N,100.0,N,,HLT,HLT,N,Consumer Cyclical,Yahoo Finance
Y,HMC,"Honda Motor Company, Ltd. Common Stock",N, ,N,100.0,N,,HMC,HMC,N,Consumer Cyclical,Yahoo Finance
Y,HNI,HNI Corporation Common Stock,N, ,N,100.0,N,,HNI,HNI,N,Consumer Cyclical,Yahoo Finance
Y,HOFT,Hooker Furniture Corporation - Common Stock,Q,Q,N,100.0,N,N,,HOFT,N,Consumer Cyclical,Yahoo Finance
Y,HOG,"Harley-Davidson, Inc. Common Stock",N, ,N,100.0,N,,HOG,HOG,N,Consumer Cyclical,Yahoo Finance
Y,HOV,"Hovnanian Enterprises, Inc. Class A Common Stock",N, ,N,100.0,N,,HOV,HOV,N,Consumer Cyclical,Yahoo Finance
Y,HRB,"H&R Block, Inc. Common Stock",N, ,N,100.0,N,,HRB,HRB,N,Consumer Cyclical,Yahoo Finance
Y,HTHT,"Huazhu Group Limited - American Depositary Shares, each representing one Ordinary Share",Q,Q,N,100.0,N,N,,HTHT,N,Consumer Cyclical,Yahoo Finance
Y,HVT,"Haverty Furniture Companies, Inc. Common Stock",N, ,N,100.0,N,,HVT,HVT,N,Consumer Cyclical,Yahoo Finance
Y,HZO,"MarineMax, Inc.  (FL) Common Stock",N, ,N,100.0,N,,HZO,HZO,N,Consumer Cyclical,Yahoo Finance
Y,IBP,"Installed Building Products, Inc. Common Stock",N, ,N,100.0,N,,IBP,IBP,N,Consumer Cyclical,Yahoo Finance
Y,IHG,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),N, ,N,100.0,N,,IHG,IHG,N,Consumer Cyclical,Yahoo Finance
Y,INSE,"Inspired Entertainment, Inc. - Common Stock",Q,S,N,100.0,N,N,,INSE,N,Consumer Cyclical,Yahoo Finance
Y,INTG,The Intergroup Corporation - Common Stock,Q,S,N,100.0,N,N,,INTG,N,Consumer Cyclical,Yahoo Finance
Y,IP,International Paper Company Common Stock,N, ,N,100.0,N,,IP,IP,N,Consumer Cyclical,Yahoo Finance
Y,IRBT,iRobot Corporation - Common Stock,Q,Q,N,100.0,N,N,,IRBT,N,Consumer Cyclical,Yahoo Finance
Y,JACK,Jack In The Box Inc. - Common Stock,Q,Q,N,100.0,N,N,,JACK,N,Consumer Cyclical,Yahoo Finance
Y,JAKK,"JAKKS Pacific, Inc. - Common Stock",Q,Q,N,100.0,N,D,,JAKK,N,Consumer Cyclical,Yahoo Finance
Y,JD,"JD.com, Inc. - American Depositary Shares",Q,Q,N,100.0,N,N,,JD,N,Consumer Cyclical,Yahoo Finance
Y,JILL,"J. Jill, Inc. Common Stock",N, ,N,100.0,N,,JILL,JILL,N,Consumer Cyclical,Yahoo Finance
Y,JMIA,"Jumia Technologies AG American Depositary Shares, each representing two Ordinary Shares",N, ,N,100.0,N,,JMIA,JMIA,N,Consumer Cyclical,Yahoo Finance
Y,JOUT,Johnson Outdoors Inc. - Class A Common Stock,Q,Q,N,100.0,N,N,,JOUT,N,Consumer Cyclical,Yahoo Finance
Y,JRSH,"Jerash Holdings (US), Inc. - Common Stock",Q,S,N,100.0,N,N,,JRSH,N,Consumer Cyclical,Yahoo Finance
Y,KAR,"KAR Auction Services, Inc Common Stock",N, ,N,100.0,N,,KAR,KAR,N,Consumer Cyclical,Yahoo Finance
Y,KBH,KB Home Common Stock,N, ,N,100.0,N,,KBH,KBH,N,Consumer Cyclical,Yahoo Finance
Y,KEQU,Kewaunee Scientific Corporation - Common Stock,Q,G,N,100.0,N,N,,KEQU,N,Consumer Cyclical,Yahoo Finance
Y,KFS,"Kingsway Financial Services, Inc. Common Stock (DE)",N, ,N,100.0,N,,KFS,KFS,N,Consumer Cyclical,Yahoo Finance
Y,KGJI,Kingold Jewelry Inc. - Common Stock,Q,S,N,100.0,N,N,,KGJI,N,Consumer Cyclical,Yahoo Finance
Y,KMX,CarMax Inc,N, ,N,100.0,N,,KMX,KMX,N,Consumer Cyclical,Yahoo Finance
Y,KNDI,"Kandi Technologies Group, Inc. - Common Stock",Q,Q,N,100.0,N,N,,KNDI,N,Consumer Cyclical,Yahoo Finance
Y,KRUS,"Kura Sushi USA, Inc. - Class A Common Stock",Q,G,N,100.0,N,N,,KRUS,N,Consumer Cyclical,Yahoo Finance
Y,KSS,Kohl's Corporation Common Stock,N, ,N,100.0,N,,KSS,KSS,N,Consumer Cyclical,Yahoo Finance
Y,KTB,"Kontoor Brands, Inc. Common Stock ",N, ,N,100.0,N,,KTB,KTB,N,Consumer Cyclical,Yahoo Finance
Y,KXIN,Kaixin Auto Holdings - Ordinary Share,Q,S,N,100.0,N,N,,KXIN,N,Consumer Cyclical,Yahoo Finance
Y,LAD,"Lithia Motors, Inc. Common Stock",N, ,N,100.0,N,,LAD,LAD,N,Consumer Cyclical,Yahoo Finance
Y,LAKE,"Lakeland Industries, Inc. - Common Stock",Q,G,N,100.0,N,N,,LAKE,N,Consumer Cyclical,Yahoo Finance
Y,LCII,LCI Industries,N, ,N,100.0,N,,LCII,LCII,N,Consumer Cyclical,Yahoo Finance
Y,LCUT,"Lifetime Brands, Inc. - Common Stock",Q,Q,N,100.0,N,N,,LCUT,N,Consumer Cyclical,Yahoo Finance
Y,LE,"Lands' End, Inc. - Common Stock",Q,S,N,100.0,N,N,,LE,N,Consumer Cyclical,Yahoo Finance
Y,LEA,Lear Corporation Common Stock,N, ,N,100.0,N,,LEA,LEA,N,Consumer Cyclical,Yahoo Finance
Y,LEG,"Leggett & Platt, Incorporated Common Stock",N, ,N,100.0,N,,LEG,LEG,N,Consumer Cyclical,Yahoo Finance
Y,LEGH,Legacy Housing Corporation - Common Stock,Q,Q,N,100.0,N,N,,LEGH,N,Consumer Cyclical,Yahoo Finance
Y,LEN,Lennar Corporation Class A Common Stock,N, ,N,100.0,N,,LEN,LEN,N,Consumer Cyclical,Yahoo Finance
Y,LEVI,Levi Strauss & Co Class A Common Stock,N, ,N,100.0,N,,LEVI,LEVI,N,Consumer Cyclical,Yahoo Finance
Y,LGIH,"LGI Homes, Inc. - Common Stock",Q,Q,N,100.0,N,N,,LGIH,N,Consumer Cyclical,Yahoo Finance
Y,LIND,Lindblad Expeditions Holdings Inc.  - Common Stock,Q,S,N,100.0,N,N,,LIND,N,Consumer Cyclical,Yahoo Finance
Y,LITB,"LightInTheBox Holding Co., Ltd. American Depositary Shares, each representing 2 ordinary shares",N, ,N,100.0,N,,LITB,LITB,N,Consumer Cyclical,Yahoo Finance
Y,LIVE,Live Ventures Incorporated - Common Stock,Q,S,N,100.0,N,E,,LIVE,N,Consumer Cyclical,Yahoo Finance
Y,LKQ,LKQ Corporation - Common Stock,Q,Q,N,100.0,N,N,,LKQ,N,Consumer Cyclical,Yahoo Finance
