Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares,Industry,Source
Y,AVTR,"Avantor, Inc. Common Stock",N, ,N,100.0,N,,AVTR,AVTR,N,Healthcare,Yahoo Finance
Y,AVXL,Anavex Life Sciences Corp. - Common Stock,Q,S,N,100.0,N,N,,AVXL,N,Healthcare,Yahoo Finance
Y,AXGN,"Axogen, Inc. - Common Stock",Q,S,N,100.0,N,N,,AXGN,N,Healthcare,Yahoo Finance
Y,AXSM,"Axsome Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,N,,AXSM,N,Healthcare,Yahoo Finance
Y,AYTU,"Aytu BioScience, Inc. - Common Stock",Q,S,N,100.0,N,N,,AYTU,N,Healthcare,Yahoo Finance
Y,AZN,Astrazeneca PLC Common Stock,N, ,N,100.0,N,,AZN,AZN,N,Healthcare,Yahoo Finance
Y,BAX,Baxter International Inc. Common Stock,N, ,N,100.0,N,,BAX,BAX,N,Healthcare,Yahoo Finance
Y,BBIO,"BridgeBio Pharma, Inc. - Common Stock",Q,Q,N,100.0,N,N,,BBIO,N,Healthcare,Yahoo Finance
Y,BCDA,"BioCardia, Inc. - Common Stock",Q,S,N,100.0,N,N,,BCDA,N,Healthcare,Yahoo Finance
Y,BCLI,Brainstorm Cell Therapeutics Inc. - Common Stock,Q,S,N,100.0,N,N,,BCLI,N,Healthcare,Yahoo Finance
Y,BCRX,"BioCryst Pharmaceuticals, Inc. - Common Stock",Q,Q,N,100.0,N,N,,BCRX,N,Healthcare,Yahoo Finance
Y,BCYC,Bicycle Therapeutics plc - American Depositary Shares,Q,Q,N,100.0,N,N,,BCYC,N,Healthcare,Yahoo Finance
Y,BDTX,"Black Diamond Therapeutics, Inc. - Common Stock",Q,Q,N,100.0,N,N,,BDTX,N,Healthcare,Yahoo Finance
Y,BDX,"Becton, Dickinson and Company Common Stock",N, ,N,100.0,N,,BDX,BDX,N,Healthcare,Yahoo Finance
Y,BEAM,Beam Therapeutics Inc. - Common Stock,Q,Q,N,100.0,N,N,,BEAM,N,Healthcare,Yahoo Finance
Y,BEAT,"BioTelemetry, Inc. - Common Stock",Q,Q,N,100.0,N,N,,BEAT,N,Healthcare,Yahoo Finance
Y,BHC,Bausch Health Companies Inc. Common Stock,N, ,N,100.0,N,,BHC,BHC,N,Healthcare,Yahoo Finance
Y,BHVN,Biohaven Pharmaceutical Holding Company Ltd. Common Shares,N, ,N,100.0,N,,BHVN,BHVN,N,Healthcare,Yahoo Finance
Y,BIIB,Biogen Inc. - Common Stock,Q,Q,N,100.0,N,N,,BIIB,N,Healthcare,Yahoo Finance
Y,BIMI,BOQI International Medical Inc. - Common Stock,Q,S,N,100.0,N,N,,BIMI,N,Healthcare,Yahoo Finance
Y,BIO,"Bio-Rad Laboratories, Inc. Class A Common Stock",N, ,N,100.0,N,,BIO,BIO,N,Healthcare,Yahoo Finance
Y,BKD,Brookdale Senior Living Inc. Common Stock,N, ,N,100.0,N,,BKD,BKD,N,Healthcare,Yahoo Finance
Y,BLFS,"BioLife Solutions, Inc. - Common Stock",Q,S,N,100.0,N,N,,BLFS,N,Healthcare,Yahoo Finance
Y,BLRX,BioLineRx Ltd. - American Depositary Shares,Q,S,N,100.0,N,N,,BLRX,N,Healthcare,Yahoo Finance
Y,BMRA,"Biomerica, Inc. - Common Stock",Q,S,N,100.0,N,N,,BMRA,N,Healthcare,Yahoo Finance
Y,BMRN,BioMarin Pharmaceutical Inc. - Common Stock,Q,Q,N,100.0,N,N,,BMRN,N,Healthcare,Yahoo Finance
Y,BMY,Bristol-Myers Squibb Company Common Stock,N, ,N,100.0,N,,BMY,BMY,N,Healthcare,Yahoo Finance
Y,BNGO,"Bionano Genomics, Inc. - Common Stock",Q,S,N,100.0,N,N,,BNGO,N,Healthcare,Yahoo Finance
Y,BNTC,Benitec Biopharma Limited - American Depositary Shares,Q,S,N,100.0,N,N,,BNTC,N,Healthcare,Yahoo Finance
Y,BNTX,BioNTech SE - American Depositary Shares,Q,Q,N,100.0,N,N,,BNTX,N,Healthcare,Yahoo Finance
Y,BPTH,"Bio-Path Holdings, Inc. - Common Stock",Q,S,N,100.0,N,N,,BPTH,N,Healthcare,Yahoo Finance
Y,BRKR,Bruker Corporation - Common Stock,Q,Q,N,100.0,N,N,,BRKR,N,Healthcare,Yahoo Finance
Y,BSGM,"BioSig Technologies, Inc. - Common Stock",Q,S,N,100.0,N,N,,BSGM,N,Healthcare,Yahoo Finance
Y,BSX,Boston Scientific Corporation Common Stock,N, ,N,100.0,N,,BSX,BSX,N,Healthcare,Yahoo Finance
Y,BTAI,"BioXcel Therapeutics, Inc. - Common Stock",Q,S,N,100.0,N,N,,BTAI,N,Healthcare,Yahoo Finance
Y,BWAY,Brainsway Ltd. - American Depositary Shares,Q,G,N,100.0,N,N,,BWAY,N,Healthcare,Yahoo Finance
Y,BYSI,"BeyondSpring, Inc. - Ordinary Shares",Q,S,N,100.0,N,N,,BYSI,N,Healthcare,Yahoo Finance
Y,CABA,"Cabaletta Bio, Inc. - Common Stock",Q,Q,N,100.0,N,N,,CABA,N,Healthcare,Yahoo Finance
Y,CAH,"Cardinal Health, Inc. Common Stock",N, ,N,100.0,N,,CAH,CAH,N,Healthcare,Yahoo Finance
Y,CAI,"CAI International, Inc. Common Stock",N, ,N,100.0,N,,CAI,CAI,N,Healthcare,Yahoo Finance
Y,CAMP,CalAmp Corp. - Common Stock,Q,Q,N,100.0,N,N,,CAMP,N,Healthcare,Yahoo Finance
Y,CANF,Can-Fite Biopharma Ltd Sponsored ADR (Israel),A, ,N,100.0,N,,CANF,CANF,N,Healthcare,Yahoo Finance
Y,CAPR,"Capricor Therapeutics, Inc. - Common Stock",Q,S,N,100.0,N,N,,CAPR,N,Healthcare,Yahoo Finance
Y,CASI,"CASI Pharmaceuticals, Inc. - Common Stock",Q,S,N,100.0,N,N,,CASI,N,Healthcare,Yahoo Finance
Y,CBIO,"Catalyst Biosciences, Inc.  - Common Stock",Q,S,N,100.0,N,N,,CBIO,N,Healthcare,Yahoo Finance
Y,CCM,Concord Medical Services Holdings Limited ADS (Each represents three ordinary shares),N, ,N,100.0,N,,CCM,CCM,N,Healthcare,Yahoo Finance
Y,CCRN,"Cross Country Healthcare, Inc. - Common Stock",Q,Q,N,100.0,N,N,,CCRN,N,Healthcare,Yahoo Finance
Y,CDNA,"CareDx, Inc. - Common Stock",Q,G,N,100.0,N,N,,CDNA,N,Healthcare,Yahoo Finance
Y,CDTX,"Cidara Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,N,,CDTX,N,Healthcare,Yahoo Finance
Y,CDXS,"Codexis, Inc. - Common Stock",Q,Q,N,100.0,N,N,,CDXS,N,Healthcare,Yahoo Finance
Y,CELC,Celcuity Inc. - Common Stock,Q,S,N,100.0,N,N,,CELC,N,Healthcare,Yahoo Finance
Y,CERS,Cerus Corporation - Common Stock,Q,G,N,100.0,N,N,,CERS,N,Healthcare,Yahoo Finance
Y,CGC,Canopy Growth Corporation Common Stock,N, ,N,100.0,N,,CGC,CGC,N,Healthcare,Yahoo Finance
