date,close,ret,logret,sma,vol,drawdown,regime_A,regime_B,regime_C
2017-11-09,6312.20723894,-0.00529544,-0.00530951,6062.14134287,0.11704336,-0.00529544,Bull,Bull,Bull
2017-11-10,6309.06582255,-0.00049767,-0.00049780,6068.55057977,0.11716371,-0.00579048,Bull,Bull,Bull
2017-11-13,6316.17686179,0.00112711,0.00112648,6075.11611175,0.11696994,-0.00466989,Bull,Bull,Bull
2017-11-14,6293.64172280,-0.00356784,-0.00357422,6082.33433052,0.11841889,-0.00822107,Bull,Bull,Bull
2017-11-15,6258.35865253,-0.00560615,-0.00562192,6088.47898535,0.12067340,-0.01378113,Bull,Bull,Bull
2017-11-16,6339.14051892,0.01290784,0.01282524,6095.97556307,0.12606135,-0.00105118,Bull,Bull,Bull
2017-11-17,6314.51033808,-0.00388541,-0.00389298,6103.99840064,0.12773025,-0.00493251,Bull,Bull,Bull
2017-11-20,6308.60859644,-0.00093463,-0.00093507,6110.56006949,0.12429281,-0.00586253,Bull,Bull,Bull
2017-11-21,6378.62807696,0.01109904,0.01103789,6118.21992977,0.12841857,0.00000000,Bull,Bull,Bull
2017-11-22,6386.11942989,0.00117445,0.00117376,6125.85471263,0.12619106,0.00000000,Bull,Bull,Bull
2017-11-24,6409.28669654,0.00362775,0.00362119,6134.66409533,0.12452831,0.00000000,Bull,Bull,Bull
2017-11-27,6405.96553384,-0.00051818,-0.00051831,6143.02342605,0.07972948,-0.00051818,Bull,Bull,Bull
2017-11-28,6422.55733230,0.00259005,0.00258671,6151.85221512,0.07977656,0.00000000,Bull,Bull,Bull
2017-11-29,6311.37498354,-0.01731123,-0.01746282,6158.25815205,0.10403322,-0.01731123,Bull,Bull,Bull
2017-11-30,6365.56374173,0.00858589,0.00854924,6166.09733322,0.10784600,-0.00887397,Bull,Bull,Bull
2017-12-01,6337.87399931,-0.00434993,-0.00435942,6174.15654490,0.10902668,-0.01318530,Bull,Bull,Bull
2017-12-04,6263.70122516,-0.01170310,-0.01177212,6180.78415451,0.11268113,-0.02473409,Bull,Bull,Bull
2017-12-05,6265.11095629,0.00022506,0.00022504,6188.73941624,0.11210238,-0.02451459,Bull,Bull,Bull
2017-12-06,6293.05352536,0.00446003,0.00445011,6196.97376065,0.11330990,-0.02016390,Bull,Bull,Bull
2017-12-07,6316.27779808,0.00369046,0.00368367,6204.54350384,0.11318242,-0.01654785,Bull,Bull,Bull
2017-12-08,6344.56851294,0.00447902,0.00446902,6212.77350064,0.11268693,-0.01214295,Bull,Bull,Bull
2017-12-11,6393.88816312,0.00777352,0.00774346,6221.06529456,0.11571256,-0.00446382,Bull,Bull,Bull
2017-12-12,6383.65217131,-0.00160090,-0.00160219,6229.09998280,0.11597417,-0.00605758,Bull,Bull,Bull
2017-12-13,6394.66650421,0.00172540,0.00172391,6237.09210884,0.11500739,-0.00434264,Bull,Bull,Bull
2017-12-14,6389.90684615,-0.00074432,-0.00074459,6244.91352516,0.11267684,-0.00508372,Bull,Bull,Bull
2017-12-15,6466.32037311,0.01195847,0.01188754,6253.09707258,0.11141816,0.00000000,Bull,Bull,Bull
2017-12-18,6513.26837456,0.00726039,0.00723416,6262.07100987,0.11194569,0.00000000,Bull,Bull,Bull
2017-12-19,6480.66760582,-0.00500529,-0.00501785,6270.51374406,0.11406559,-0.00500529,Bull,Bull,Bull
2017-12-20,6472.48246835,-0.00126301,-0.00126381,6278.69296035,0.10842003,-0.00626197,Bull,Bull,Bull
2017-12-21,6472.68765601,0.00003170,0.00003170,6286.52171282,0.10843386,-0.00623047,Bull,Bull,Bull
2017-12-22,6465.16566234,-0.00116211,-0.00116279,6294.42526212,0.10803783,-0.00738534,Bull,Bull,Bull
2017-12-26,6433.16201093,-0.00495017,-0.00496246,6301.23944476,0.10969639,-0.01229895,Bull,Bull,Bull
2017-12-27,6435.15211234,0.00030935,0.00030930,6307.65197081,0.10933974,-0.01199340,Bull,Bull,Bull
2017-12-28,6441.42051573,0.00097409,0.00097361,6314.02816946,0.08746335,-0.01103100,Bull,Bull,Bull
2017-12-29,6396.42216658,-0.00698578,-0.00701030,6319.66957975,0.08713551,-0.01793972,Bull,Bull,Bull
2018-01-02,6511.34240068,0.01796633,0.01780684,6328.04411249,0.10525234,-0.00029570,Bull,Bull,Bull
2018-01-03,6575.80268763,0.00989969,0.00985101,6337.38384207,0.09717320,0.00000000,Bull,Bull,Bull
2018-01-04,6584.57779825,0.00133445,0.00133357,6347.71875853,0.09691873,0.00000000,Bull,Bull,Bull
2018-01-05,6653.29053218,0.01043540,0.01038133,6359.18020172,0.10072443,0.00000000,Bull,Bull,Bull
2018-01-08,6676.63139806,0.00350817,0.00350203,6371.61199978,0.10070495,0.00000000,Bull,Bull,Bull
2018-01-09,6677.93553974,0.00019533,0.00019531,6384.41327096,0.10089343,0.00000000,Bull,Bull,Bull
2018-01-10,6662.65828291,-0.00228772,-0.00229034,6393.39708328,0.10034201,-0.00228772,Bull,Bull,Bull
2018-01-11,6708.49226363,0.00687923,0.00685568,6403.01511649,0.10073977,0.00000000,Bull,Bull,Bull
2018-01-12,6758.54098341,0.00746050,0.00743281,6413.21479317,0.10219784,0.00000000,Bull,Bull,Bull
2018-01-16,6737.13713542,-0.00316693,-0.00317196,6422.98462319,0.10365692,-0.00316693,Bull,Bull,Bull
2018-01-17,6810.28339323,0.01085717,0.01079866,6434.46247192,0.10243416,0.00000000,Bull,Bull,Bull
2018-01-18,6811.37810842,0.00016074,0.00016073,6444.77840683,0.10125233,0.00000000,Bull,Bull,Bull
2018-01-19,6834.32937528,0.00336955,0.00336388,6455.19284680,0.09759130,0.00000000,Bull,Bull,Bull
2018-01-22,6906.27806798,0.01052754,0.01047251,6466.90286536,0.10019507,0.00000000,Bull,Bull,Bull
2018-01-23,6963.46297208,0.00828013,0.00824604,6479.25590267,0.10094251,0.00000000,Bull,Bull,Bull
2018-01-24,6919.35245086,-0.00633457,-0.00635472,6491.39880691,0.10579441,-0.00633457,Bull,Bull,Bull
2018-01-25,6916.30432479,-0.00044052,-0.00044062,6503.54357695,0.10221384,-0.00677230,Bull,Bull,Bull
2018-01-26,7022.97117922,0.01542252,0.01530480,6517.67946330,0.10937892,0.00000000,Bull,Bull,Bull
2018-01-29,6988.31542500,-0.00493463,-0.00494684,6531.57293734,0.11374921,-0.00493463,Bull,Bull,Bull
2018-01-30,6930.72731689,-0.00824063,-0.00827477,6545.02031063,0.11545923,-0.01313459,Bull,Bull,Bull
2018-01-31,6949.98684252,0.00277886,0.00277501,6557.23723710,0.10332984,-0.01039223,Bull,Bull,Bull
2018-02-01,6901.50392848,-0.00697597,-0.00700042,6568.97710891,0.10634252,-0.01729571,Bull,Bull,Bull
2018-02-02,6760.28987581,-0.02046134,-0.02067358,6578.01073450,0.13432664,-0.03740316,Bull,Bull,Bear
2018-02-05,6495.91887241,-0.03910646,-0.03989166,6580.35655041,0.19442337,-0.07504691,Bear,Bear,Bear
2018-02-06,6665.97888167,0.02617952,0.02584270,6585.95373944,0.21650362,-0.05083209,Bull,Bear,Bear
2018-02-07,6582.02251897,-0.01259475,-0.01267474,6589.40845589,0.22105865,-0.06278663,Bear,Bear,Bear
2018-02-08,6306.09994987,-0.04192064,-0.04282466,6587.41114421,0.26693444,-0.10207521,Bear,Bear,Bear
2018-02-09,6412.68031374,0.01690115,0.01675992,6587.21360384,0.27388616,-0.08689924,Bear,Bear,Bear
2018-02-12,6523.85129859,0.01733612,0.01718756,6591.46313014,0.28056967,-0.07106962,Bear,Bear,Bear
2018-02-13,6553.86428149,0.00460050,0.00458995,6595.22914094,0.28140576,-0.06679607,Bear,Bear,Bear
2018-02-14,6675.03153226,0.01848791,0.01831909,6601.97229160,0.28693402,-0.04954308,Bull,Bear,Bear
2018-02-15,6794.92198444,0.01796103,0.01780164,6612.59670678,0.29461303,-0.03247190,Bull,Bear,Bear
2018-02-16,6770.66346445,-0.00357010,-0.00357648,6622.70775695,0.29455423,-0.03592606,Bull,Bear,Bear
2018-02-20,6779.69491277,0.00133391,0.00133302,6632.44058469,0.29182580,-0.03464008,Bull,Bear,Bear
2018-02-21,6759.26006039,-0.00301413,-0.00301868,6641.30022994,0.28986336,-0.03754979,Bull,Bear,Bear
2018-02-22,6761.85464152,0.00038386,0.00038378,6649.64595251,0.28934930,-0.03718035,Bull,Bear,Bear
2018-02-23,6896.60120381,0.01992746,0.01973150,6659.70021333,0.29871457,-0.01799381,Bull,Bear,Bull
2018-02-26,6989.09712248,0.01341181,0.01332267,6671.80911235,0.29743519,-0.00482332,Bull,Bear,Bull
2018-02-27,6900.35042220,-0.01269788,-0.01277918,6681.92279071,0.30036343,-0.01745995,Bull,Bear,Bull
2018-02-28,6854.41735463,-0.00665663,-0.00667888,6691.21300088,0.29987797,-0.02400036,Bull,Bear,Bull
2018-03-01,6750.54207766,-0.01515450,-0.01527050,6696.89743497,0.30403378,-0.03879115,Bull,Bear,Bear
2018-03-02,6811.03992754,0.00896192,0.00892200,6702.85286603,0.30543267,-0.03017686,Bull,Bear,Bear
2018-03-05,6881.28303979,0.01031313,0.01026031,6710.86517471,0.29820046,-0.02017496,Bull,Bear,Bull
2018-03-06,6913.02194895,0.00461235,0.00460175,6719.67596432,0.25639512,-0.01565566,Bull,Bear,Bull
2018-03-07,6929.38525620,0.00236703,0.00236423,6728.80991632,0.24192400,-0.01332569,Bull,Bear,Bull
2018-03-08,6966.42761054,0.00534569,0.00533145,6738.83515529,0.23586642,-0.00805123,Bull,Bear,Bull
2018-03-09,7101.18023123,0.01934315,0.01915844,6752.19551969,0.17018562,0.00000000,Bull,Bear,Bull
2018-03-12,7131.12090164,0.00421629,0.00420743,6766.11489548,0.16536264,0.00000000,Bull,Bull,Bull
2018-03-13,7046.51113208,-0.01186486,-0.01193581,6778.21670781,0.16986927,-0.01186486,Bull,Bear,Bull
2018-03-14,7040.98089371,-0.00078482,-0.00078513,6791.10788235,0.17062996,-0.01264037,Bull,Bear,Bull
2018-03-15,7030.96965736,-0.00142185,-0.00142286,6801.50042748,0.16220113,-0.01404425,Bull,Bull,Bull
2018-03-16,7019.94890002,-0.00156746,-0.00156869,6810.38335173,0.15239627,-0.01558970,Bull,Bull,Bull
2018-03-19,6864.88224693,-0.02208943,-0.02233705,6815.98944071,0.17392475,-0.03733476,Bull,Bear,Bear
2018-03-20,6885.91979210,0.00306452,0.00305983,6820.64202590,0.17411720,-0.03438465,Bull,Bear,Bear
2018-03-21,6853.45208809,-0.00471509,-0.00472624,6824.17843970,0.17471542,-0.03893761,Bull,Bear,Bear
2018-03-22,6682.25518017,-0.02497966,-0.02529695,6824.26483251,0.19759835,-0.06294462,Bear,Bear,Bear
2018-03-23,6508.08921898,-0.02606395,-0.02640963,6821.17345123,0.20247326,-0.08736799,Bear,Bear,Bear
2018-03-26,6753.83222559,0.03775962,0.03706418,6822.08025047,0.24148213,-0.05290735,Bear,Bear,Bear
2018-03-27,6529.84121822,-0.03316502,-0.03372745,6817.50625517,0.26456126,-0.08431770,Bear,Bear,Bear
2018-03-28,6460.81021955,-0.01057162,-0.01062790,6811.97971685,0.26570608,-0.09399794,Bear,Bear,Bear
2018-03-29,6581.12622060,0.01862243,0.01845116,6807.39657340,0.27186979,-0.07712598,Bear,Bear,Bear
2018-04-02,6390.83693960,-0.02891439,-0.02934065,6798.98575002,0.28638185,-0.10381032,Bear,Bear,Bear
2018-04-03,6458.83109194,0.01063932,0.01058312,6791.47578436,0.28658506,-0.09427547,Bear,Bear,Bear
2018-04-04,6560.05967485,0.01567290,0.01555134,6784.55141649,0.29308421,-0.08008015,Bear,Bear,Bear
2018-04-05,6594.83815468,0.00530155,0.00528755,6777.17892015,0.29392611,-0.07520315,Bear,Bear,Bear
2018-04-06,6433.21319819,-0.02450780,-0.02481311,6767.45613509,0.30265579,-0.09786788,Bear,Bear,Bear
2018-04-09,6472.34441153,0.00608269,0.00606426,6758.57693683,0.29278573,-0.09238050,Bear,Bear,Bear
2018-04-10,6615.87245152,0.02217559,0.02193328,6750.43496227,0.30633435,-0.07225350,Bear,Bear,Bear
2018-04-11,6583.44381297,-0.00490164,-0.00491369,6742.33753003,0.30485609,-0.07680098,Bear,Bear,Bear
2018-04-12,6656.25507590,0.01105975,0.01099904,6736.84808521,0.30903712,-0.06659063,Bear,Bear,Bear
2018-04-13,6628.34236722,-0.00419346,-0.00420227,6730.41519571,0.30902919,-0.07050484,Bear,Bear,Bear
2018-04-16,6675.17874878,0.00706608,0.00704123,6725.88869211,0.31104376,-0.06393695,Bear,Bear,Bear
2018-04-17,6816.36863219,0.02115148,0.02093089,6727.01026724,0.31239361,-0.04413784,Bull,Bear,Bear
2018-04-18,6833.21269517,0.00247112,0.00246807,6733.75614370,0.31231487,-0.04177579,Bull,Bear,Bear
2018-04-19,6774.88746780,-0.00853555,-0.00857219,6735.93431542,0.31332080,-0.04995476,Bull,Bear,Bear
2018-04-20,6667.75096356,-0.01581377,-0.01594014,6737.64888431,0.30518419,-0.06497856,Bear,Bear,Bear
2018-04-23,6648.80305527,-0.00284172,-0.00284577,6744.50294642,0.28929890,-0.06763563,Bear,Bear,Bear
2018-04-24,6509.04861483,-0.02101949,-0.02124354,6746.43031244,0.26619298,-0.08723345,Bear,Bear,Bear
2018-04-25,6513.94050810,0.00075155,0.00075127,6746.23209663,0.23807277,-0.08654746,Bear,Bear,Bear
2018-04-26,6649.65366716,0.02083426,0.02062020,6748.14788434,0.24550651,-0.06751635,Bear,Bear,Bear
2018-04-27,6656.35328587,0.00100751,0.00100701,6747.77431942,0.23714190,-0.06657686,Bear,Bear,Bear
2018-04-30,6605.56958974,-0.00762936,-0.00765861,6743.98727152,0.21203233,-0.07369828,Bear,Bear,Bear
2018-05-01,6681.96065391,0.01156464,0.01149829,6742.21321531,0.21256779,-0.06298593,Bear,Bear,Bear
2018-05-02,6644.47827103,-0.00560949,-0.00562528,6739.50888248,0.20749377,-0.06824210,Bear,Bear,Bear
2018-05-03,6643.47932224,-0.00015034,-0.00015035,6737.19326771,0.20677467,-0.06838218,Bear,Bear,Bear
2018-05-04,6769.11596687,0.01891127,0.01873468,6737.33849422,0.19381154,-0.05076410,Bull,Bear,Bear
2018-05-07,6821.87380303,0.00779390,0.00776369,6735.84394620,0.19431407,-0.04336585,Bear,Bear,Bear
2018-05-08,6815.48258329,-0.00093687,-0.00093731,6732.37165542,0.18065897,-0.04426209,Bear,Bear,Bear
2018-05-09,6893.21418597,0.01140515,0.01134060,6732.22893070,0.18222833,-0.03336176,Bear,Bear,Bear
2018-05-10,6963.54764502,0.01020329,0.01015159,6734.41153650,0.18171582,-0.02349887,Bull,Bear,Bull
2018-05-11,6952.56314072,-0.00157743,-0.00157867,6738.45195776,0.18071487,-0.02503923,Bull,Bear,Bull
2018-05-14,6964.37270154,0.00169859,0.00169715,6741.51861324,0.17988342,-0.02338317,Bull,Bear,Bull
2018-05-15,6888.53576550,-0.01088927,-0.01094899,6741.66366776,0.17104594,-0.03401781,Bull,Bear,Bear
2018-05-16,6929.96537771,0.00601428,0.00599627,6742.00253633,0.17203274,-0.02820812,Bull,Bear,Bull
2018-05-17,6901.63254473,-0.00408845,-0.00409683,6741.44748210,0.16954801,-0.03218125,Bear,Bear,Bear
2018-05-18,6866.25393621,-0.00512612,-0.00513931,6739.44400862,0.15932340,-0.03714240,Bear,Bull,Bear
2018-05-21,6905.53226286,0.00572049,0.00570419,6735.53104925,0.15914440,-0.03163439,Bear,Bull,Bear
2018-05-22,6893.62010448,-0.00172502,-0.00172651,6730.78103331,0.13471323,-0.03330483,Bear,Bull,Bear
2018-05-23,6953.63070916,0.00870524,0.00866757,6728.92342485,0.13598649,-0.02488952,Bear,Bull,Bull
2018-05-24,6949.69859196,-0.00056548,-0.00056564,6727.09777881,0.11997889,-0.02544092,Bear,Bull,Bull
2018-05-25,6960.91879017,0.00161449,0.00161319,6725.69676147,0.11991778,-0.02386751,Bear,Bull,Bull
2018-05-29,6926.54391189,-0.00493827,-0.00495050,6723.82866171,0.11731078,-0.02868791,Bear,Bull,Bull
2018-05-30,6976.36679835,0.00719304,0.00716729,6726.05835274,0.11379689,-0.02170123,Bull,Bull,Bull
2018-05-31,6967.72942725,-0.00123809,-0.00123886,6727.69454544,0.11084579,-0.02291245,Bull,Bull,Bull
2018-06-01,7083.92519455,0.01667627,0.01653875,6732.30400757,0.12115351,-0.00661827,Bull,Bull,Bull
2018-06-04,7143.57016978,0.00841976,0.00838452,6741.53030736,0.10846901,0.00000000,Bull,Bull,Bull
2018-06-05,7166.75239033,0.00324519,0.00323993,6754.70357079,0.10684005,0.00000000,Bull,Bull,Bull
2018-06-06,7210.08170639,0.00604588,0.00602768,6763.82856040,0.10675799,0.00000000,Bull,Bull,Bull
2018-06-07,7152.83022853,-0.00794048,-0.00797217,6776.28834061,0.10829956,-0.00794048,Bull,Bull,Bull
2018-06-08,7152.62090559,-0.00002926,-0.00002926,6790.12455433,0.10388674,-0.00796951,Bull,Bull,Bull
2018-06-11,7168.47890903,0.00221709,0.00221464,6801.87160810,0.10334469,-0.00577009,Bull,Bull,Bull
2018-06-12,7209.18281892,0.00567818,0.00566212,6818.23852569,0.10438332,-0.00012467,Bull,Bull,Bull
2018-06-13,7205.25572963,-0.00054473,-0.00054488,6833.16701844,0.09360185,-0.00066934,Bull,Bull,Bull
2018-06-14,7279.59195439,0.01031694,0.01026409,6847.55766403,0.09703190,0.00000000,Bull,Bull,Bull
2018-06-15,7255.75584542,-0.00327437,-0.00327975,6860.77601785,0.09634036,-0.00327437,Bull,Bull,Bull
2018-06-18,7251.40755897,-0.00059929,-0.00059947,6877.13990506,0.09284915,-0.00387170,Bull,Bull,Bull
2018-06-19,7228.04342889,-0.00322201,-0.00322721,6892.25388541,0.09445187,-0.00708124,Bull,Bull,Bull
2018-06-20,7280.70466462,0.00728568,0.00725927,6905.55052967,0.09477870,0.00000000,Bull,Bull,Bull
2018-06-21,7217.48813583,-0.00868275,-0.00872066,6918.23141613,0.10027295,-0.00868275,Bull,Bull,Bull
2018-06-22,7197.51187989,-0.00276776,-0.00277159,6929.05655221,0.10128200,-0.01142647,Bull,Bull,Bull
2018-06-25,7038.17063338,-0.02213838,-0.02238711,6937.25311753,0.13268046,-0.03331189,Bull,Bull,Bear
2018-06-26,7068.19540756,0.00426599,0.00425692,6945.11345071,0.13163739,-0.02918801,Bull,Bull,Bull
2018-06-27,6969.67363984,-0.01393874,-0.01403680,6948.17955086,0.13975517,-0.04271991,Bull,Bull,Bear
2018-06-28,7031.60386822,0.00888567,0.00884643,6952.14737432,0.14315902,-0.03421383,Bull,Bull,Bear
2018-06-29,7040.80168765,0.00130807,0.00130721,6957.46565872,0.13007610,-0.03295052,Bull,Bull,Bear
2018-07-02,7097.81946618,0.00809819,0.00806558,6966.06702877,0.12979813,-0.02511916,Bull,Bull,Bull
2018-07-03,7014.55429699,-0.01173109,-0.01180044,6973.38205360,0.13519263,-0.03655558,Bull,Bull,Bear
2018-07-05,7101.04681535,0.01233044,0.01225504,6985.22201761,0.14120436,-0.02467589,Bull,Bull,Bull
2018-07-06,7207.33382715,0.01496779,0.01485688,6999.08988400,0.14879192,-0.01007744,Bull,Bull,Bull
2018-07-09,7276.00140623,0.00952746,0.00948236,7011.61683878,0.15223607,-0.00064599,Bull,Bull,Bull
2018-07-10,7282.59897062,0.00090676,0.00090635,7024.14175247,0.15215192,0.00000000,Bull,Bull,Bull
2018-07-11,7243.97977499,-0.00530294,-0.00531705,7036.90995618,0.15247956,-0.00530294,Bull,Bull,Bull
2018-07-12,7366.25023897,0.01687891,0.01673804,7050.59574788,0.16325884,0.00000000,Bull,Bull,Bull
2018-07-13,7375.81650529,0.00129866,0.00129782,7065.22251256,0.15964954,0.00000000,Bull,Bull,Bull
2018-07-16,7357.89858400,-0.00242928,-0.00243224,7079.51089780,0.15940054,-0.00242928,Bull,Bull,Bull
2018-07-17,7403.89139451,0.00625081,0.00623135,7092.20640635,0.16050289,0.00000000,Bull,Bull,Bull
2018-07-18,7390.12594863,-0.00185922,-0.00186095,7103.57144926,0.16009380,-0.00185922,Bull,Bull,Bull
2018-07-19,7352.35748633,-0.00511067,-0.00512377,7114.30894732,0.15981811,-0.00696038,Bull,Bull,Bull
2018-07-20,7350.22688918,-0.00028978,-0.00028983,7123.44920139,0.15613338,-0.00724815,Bull,Bull,Bull
2018-07-23,7371.78014238,0.00293232,0.00292803,7131.61385134,0.15566037,-0.00433708,Bull,Bull,Bull
2018-07-24,7406.24779465,0.00467562,0.00466472,7140.68754441,0.12856056,0.00000000,Bull,Bull,Bull
2018-07-25,7508.58635095,0.01381787,0.01372327,7151.57181740,0.13448365,0.00000000,Bull,Bull,Bull
2018-07-26,7400.74810740,-0.01436199,-0.01446612,7161.81606424,0.13521260,-0.01436199,Bull,Bull,Bull
2018-07-27,7296.78093331,-0.01404820,-0.01414781,7169.15237535,0.14621508,-0.02820843,Bull,Bull,Bull
2018-07-30,7193.10289197,-0.01420874,-0.01431065,7174.98178230,0.15709062,-0.04201636,Bull,Bull,Bear
2018-07-31,7231.98321694,0.00540522,0.00539067,7182.29636791,0.15579231,-0.03683824,Bull,Bull,Bear
2018-08-01,7272.88738304,0.00565601,0.00564007,7189.64347031,0.14903483,-0.03139059,Bull,Bull,Bear
2018-08-02,7372.14808005,0.01364805,0.01355575,7199.21402983,0.15031016,-0.01817097,Bull,Bull,Bull
2018-08-03,7395.48852344,0.00316603,0.00316103,7208.05118611,0.14243812,-0.01506247,Bull,Bull,Bull
2018-08-06,7438.99469628,0.00588280,0.00586556,7217.83710820,0.14024025,-0.00926828,Bull,Bull,Bull
2018-08-07,7462.65309281,0.00318032,0.00317528,7227.87179425,0.14042818,-0.00611743,Bull,Bull,Bull
2018-08-08,7469.54496419,0.00092351,0.00092309,7238.73181530,0.13830565,-0.00519957,Bull,Bull,Bull
2018-08-09,7466.96198271,-0.00034580,-0.00034586,7248.54371898,0.12615643,-0.00554357,Bull,Bull,Bull
2018-08-10,7408.30397731,-0.00785567,-0.00788669,7257.35520999,0.12972105,-0.01335569,Bull,Bull,Bull
2018-08-13,7401.16941289,-0.00096305,-0.00096351,7263.70009435,0.12942724,-0.01430588,Bull,Bull,Bull
2018-08-14,7447.16789199,0.00621503,0.00619579,7269.77204880,0.12940566,-0.00817976,Bull,Bull,Bull
2018-08-15,7354.66125683,-0.01242172,-0.01249951,7273.53022613,0.13703751,-0.02049988,Bull,Bull,Bull
2018-08-16,7374.29478008,0.00266953,0.00266598,7276.81448760,0.13614260,-0.01788507,Bull,Bull,Bull
2018-08-17,7377.54415873,0.00044064,0.00044054,7281.30876620,0.13613607,-0.01745231,Bull,Bull,Bull
2018-08-20,7371.41785281,-0.00083040,-0.00083074,7285.68470515,0.13578511,-0.01826822,Bull,Bull,Bull
2018-08-21,7397.22570974,0.00350107,0.00349496,7290.25964116,0.13531451,-0.01483111,Bull,Bull,Bull
2018-08-22,7424.59561363,0.00370002,0.00369319,7294.56789706,0.12613550,-0.01118596,Bull,Bull,Bull
2018-08-23,7413.83805391,-0.00144891,-0.00144996,7298.73954354,0.11508402,-0.01261866,Bull,Bull,Bull
2018-08-24,7485.40405025,0.00965303,0.00960674,7302.85578546,0.10669460,-0.00308744,Bull,Bull,Bull
2018-08-27,7559.13289312,0.00984968,0.00980149,7308.92332641,0.09348767,0.00000000,Bull,Bull,Bull
2018-08-28,7570.24551287,0.00147009,0.00146901,7315.30008549,0.09290379,0.00000000,Bull,Bull,Bull
2018-08-29,7660.17966540,0.01187995,0.01180994,7323.94281022,0.09828410,0.00000000,Bull,Bull,Bull
2018-08-30,7642.66990747,-0.00228582,-0.00228843,7331.18211508,0.09064104,-0.00228582,Bull,Bull,Bull
2018-08-31,7654.55355729,0.00155491,0.00155370,7339.92342351,0.09050084,-0.00073446,Bull,Bull,Bull
2018-09-04,7622.32236587,-0.00421072,-0.00421961,7348.41963323,0.09145127,-0.00494209,Bull,Bull,Bull
2018-09-05,7523.25959075,-0.01299640,-0.01308160,7358.12141238,0.10415842,-0.01787426,Bull,Bull,Bull
2018-09-06,7453.16718044,-0.00931676,-0.00936043,7365.82084783,0.10972672,-0.02702449,Bull,Bull,Bull
2018-09-07,7430.26066833,-0.00307339,-0.00307813,7375.03258840,0.11023216,-0.03001483,Bull,Bull,Bear
2018-09-10,7447.67609222,0.00234385,0.00234111,7383.35403288,0.10675356,-0.02774133,Bull,Bull,Bull
2018-09-11,7507.87223516,0.00808254,0.00805005,7392.69544383,0.11011931,-0.01988301,Bull,Bull,Bull
2018-09-12,7488.06459033,-0.00263825,-0.00264174,7400.50034632,0.10874587,-0.02246880,Bull,Bull,Bull
2018-09-13,7561.68653788,0.00983191,0.00978389,7411.44299113,0.10262512,-0.01285781,Bull,Bull,Bull
2018-09-14,7545.49630739,-0.00214109,-0.00214338,7420.33198097,0.10324880,-0.01497137,Bull,Bull,Bull
2018-09-17,7434.72945257,-0.01467986,-0.01478868,7424.87989348,0.11776344,-0.02943145,Bull,Bull,Bull
2018-09-18,7494.39938496,0.00802584,0.00799380,7429.24785306,0.12068384,-0.02164183,Bull,Bull,Bull
2018-09-19,7490.32305859,-0.00054392,-0.00054406,7433.40233482,0.12035085,-0.02217397,Bull,Bull,Bull
2018-09-20,7569.03454837,0.01050842,0.01045359,7439.90343028,0.12494134,-0.01189856,Bull,Bull,Bull
2018-09-21,7531.07186197,-0.00501553,-0.00502815,7443.19986274,0.12649397,-0.01685441,Bull,Bull,Bull
2018-09-24,7548.75068817,0.00234745,0.00234470,7446.65854640,0.12233451,-0.01454652,Bull,Bull,Bull
2018-09-25,7563.19385086,0.00191332,0.00191149,7450.76445174,0.11741769,-0.01266104,Bull,Bull,Bull
2018-09-26,7563.08645286,-0.00001420,-0.00001420,7453.94835291,0.11729405,-0.01267506,Bull,Bull,Bull
2018-09-27,7629.57242754,0.00879085,0.00875244,7458.73728248,0.11363982,-0.00399563,Bull,Bull,Bull
2018-09-28,7627.64991561,-0.00025198,-0.00025201,7464.24313107,0.11337309,-0.00424660,Bull,Bull,Bull
2018-10-01,7645.45308660,0.00233403,0.00233131,7470.14765502,0.11355683,-0.00192248,Bull,Bull,Bull
2018-10-02,7628.27827324,-0.00224641,-0.00224894,7475.27761764,0.11281230,-0.00416457,Bull,Bull,Bull
2018-10-03,7637.42579743,0.00119916,0.00119844,7479.90117769,0.10161664,-0.00297041,Bull,Bull,Bull
2018-10-04,7490.00360221,-0.01930260,-0.01949133,7479.52952272,0.11973719,-0.02221568,Bear,Bull,Bull
2018-10-05,7399.00713445,-0.01214906,-0.01222346,7479.49470326,0.12726882,-0.03409483,Bear,Bear,Bear
2018-10-08,7352.82312503,-0.00624192,-0.00626148,7480.61554709,0.12863704,-0.04012393,Bear,Bear,Bear
2018-10-09,7371.61535866,0.00255578,0.00255252,7484.18579643,0.12514353,-0.03767070,Bear,Bear,Bear
2018-10-10,7044.49552331,-0.04437560,-0.04539033,7480.43604255,0.20160323,-0.08037463,Bear,Bear,Bear
2018-10-11,6964.02647844,-0.01142297,-0.01148871,7474.25882446,0.19774202,-0.09087949,Bear,Bear,Bear
2018-10-12,7157.20854475,0.02774000,0.02736221,7469.96003375,0.22719106,-0.06566049,Bear,Bear,Bear
2018-10-15,7068.67059408,-0.01237046,-0.01244761,7463.42367517,0.22567786,-0.07721869,Bear,Bear,Bear
2018-10-16,7276.42631757,0.02939106,0.02896742,7460.17230759,0.24964981,-0.05009717,Bear,Bear,Bear
2018-10-17,7278.63113592,0.00030301,0.00030296,7456.49186846,0.24970983,-0.04980934,Bear,Bear,Bear
2018-10-18,7116.08832398,-0.02233151,-0.02258463,7449.42273565,0.25630179,-0.07102854,Bear,Bear,Bear
